specObjID,class,subClass,z,zWarning,snMedian
6879379927793424384,STAR,K3V (32147),-0.0002216771,0,5.274607
6879380202671331328,STAR,M5III (221615),2.980754E-05,0,1.757231
6879380477549238272,GALAXY,null,0.3853464,0,4.113629
6879380752427145216,QSO,BROADLINE,1.632563,0,2.084534
6879381027305052160,GALAXY,null,0.1720769,0,17.63212
6879381302182959104,GALAXY,null,0.4711147,0,2.789191
6879381577060866048,GALAXY,null,0.2071053,0,9.310091
6879382126816679936,GALAXY,null,0.1190675,0,25.66859
6879383226328307712,GALAXY,null,0.143516,0,18.22005
6879383501206214656,GALAXY,null,0.4759357,0,3.152773
6879384050962028544,GALAXY,null,0.2966805,0,6.317574
6879384325839935488,GALAXY,null,0.4125636,0,2.642049
6879384875595749376,STAR,K1IVa (142091),1.211784E-05,0,5.393918
6879385700229470208,GALAXY,null,0.5027937,0,2.008945
6879386249985284096,GALAXY,null,0.605912,0,1.595877
6879386799741097984,GALAXY,null,0.1425114,0,3.447395
6879387349496911872,QSO,BROADLINE,2.863428,0,1.123509
6879387624374818816,GALAXY,null,0.3688194,0,3.939914
6879388174130632704,GALAXY,null,0.1926781,0,11.33799
6879388723886446592,STAR,F0IV (81937),-0.0008414402,0,21.48984
9318068968752437248,QSO,STARBURST BROADLINE,0.3802521,0,5.162174
9318069243630344192,QSO,null,2.118686,0,0.7353471
9318069518508251136,GALAXY,STARBURST,0.0910909,0,2.405013
9318069793386158080,QSO,null,1.601045,0,3.543278
9318070068264065024,QSO,null,1.138113,0,3.104015
9318070343141971968,GALAXY,null,0.1570553,0,9.628471
9318070892897785856,QSO,null,1.244094,0,3.061387
9318071442653599744,GALAXY,null,0.2049399,0,5.802151
9318071717531506688,QSO,BROADLINE,2.164636,0,2.188857
9318072542165227520,QSO,BROADLINE,2.039702,0,2.092023
9318072817043134464,QSO,BROADLINE,1.533626,0,4.604496
9318073091921041408,QSO,BROADLINE,1.667047,0,4.307476
9318073366798948352,STAR,M5III (221615),-7.481435E-05,0,1.236362
9318073641676855296,GALAXY,null,1.293904,0,1.990338
9318073916554762240,STAR,F3/F5V (30743),1.508382E-05,0,38.83491
9318074191432669184,QSO,null,1.801031,0,1.494179
9318074466310576128,STAR,K0IV (191026),-5.652096E-05,0,3.93705
9318075290944296960,GALAXY,STARFORMING,0.118849,0,2.42478
9318075565822203904,STAR,G8V (101501),-0.0001375379,0,6.511466
9318075840700110848,QSO,BROADLINE,2.013465,0,6.869789
9318076390455924736,QSO,null,1.59111,0,2.726616
9318077489967552512,QSO,null,1.988701,0,1.678238
9318077764845459456,GALAXY,null,0.2336811,0,5.605505
9318078314601273344,GALAXY,null,0.6273918,0,1.506981
9318078589479180288,STAR,K5Ve (118100),2.40721E-05,0,18.82614
9318078864357087232,GALAXY,null,0.6266915,0,1.366503
9318079414112901120,GALAXY,null,0.7301105,0,1.112754
9318079688990808064,QSO,BROADLINE,1.339643,0,4.387033
9318079963868715008,STAR,M5III (221615),-8.01692E-05,0,1.336417
9318080238746621952,QSO,null,1.519404,0,1.198764
9318080513624528896,GALAXY,null,0.6312073,0,1.421245
9318081613136156672,GALAXY,null,0.6135306,0,1.623587
9318082162891970560,GALAXY,null,0.6373482,0,1.161658
9318082437769877504,QSO,BROADLINE,1.826816,0,7.939473
9318083537281505280,GALAXY,null,0.6380871,0,1.466742
9318084361915226112,GALAXY,null,0.5395684,0,1.704377
9318084911671040000,GALAXY,null,0.5297759,0,2.270836
9318085186548946944,QSO,BROADLINE,1.088999,0,2.810595
9318085736304760832,GALAXY,null,0.1375103,0,9.467173
9318086011182667776,QSO,BROADLINE,1.290929,0,2.809464
2374680741633091584,STAR,K7,3.263581E-05,0,5.806331
2374681016510998528,GALAXY,null,0.2062438,0,13.09779
2374681291388905472,GALAXY,null,0.1363743,0,11.79129
2374681566266812416,GALAXY,null,0.1264611,0,12.65559
2374681841144719360,STAR,F5,-0.0004164913,0,18.58846
2374682116022626304,GALAXY,STARBURST,0.06019098,0,11.53577
2374682390900533248,GALAXY,null,0.05916951,0,12.55451
2374682665778440192,GALAXY,null,0.3688124,0,5.268617
2374682940656347136,GALAXY,STARFORMING,0.06001412,0,6.357178
2374683215534254080,GALAXY,null,0.4854954,0,2.711274
2374683490412161024,GALAXY,null,0.1137271,0,15.35805
2374683765290067968,GALAXY,AGN,0.1143499,0,14.74866
2374684040167974912,GALAXY,null,0.2105899,0,11.62856
2374684315045881856,GALAXY,null,0.1798137,0,8.41436
2374684589923788800,GALAXY,STARFORMING,0.1343322,0,14.28983
2374684864801695744,GALAXY,STARFORMING,0.1129919,0,9.613133
2374685139679602688,GALAXY,STARBURST,0.0602623,0,19.82755
2374685689435416576,QSO,BROADLINE,0.1143004,0,11.61635
2374685964313323520,GALAXY,AGN,0.1108069,0,10.11487
2374686239191230464,GALAXY,null,0.3694202,0,4.142988
2374686514069137408,QSO,BROADLINE,1.813012,0,10.79361
2374686788947044352,QSO,STARBURST BROADLINE,0.2451212,0,6.079876
2374687063824951296,STAR,M3,0.000119545,0,21.25815
2374687338702858240,GALAXY,null,0.4320621,0,2.779837
2374687613580765184,GALAXY,null,0.3340588,0,8.63658
2374687888458672128,GALAXY,null,0.1135408,0,6.603444
2374688163336579072,GALAXY,STARFORMING,0.04061641,0,12.17687
2374688438214486016,GALAXY,STARFORMING,0.04109387,0,6.709026
2374688713092392960,GALAXY,null,0.04088134,0,39.66554
2374688987970299904,GALAXY,null,0.09814233,0,8.733749
2374689262848206848,GALAXY,null,0.3698031,0,2.387427
2374689537726113792,GALAXY,STARFORMING,0.07428741,0,8.726489
2374689812604020736,GALAXY,STARBURST,0.1010719,0,11.83389
2374690087481927680,GALAXY,null,0.1605808,0,11.5857
2374690362359834624,GALAXY,null,0.257544,0,9.307291
2374690637237741568,STAR,M3,-1.514763E-05,0,6.8086
2374690912115648512,GALAXY,null,0.1763067,0,16.37112
2374691186993555456,GALAXY,null,0.2795129,0,3.650147
2374691736749369344,GALAXY,null,0.06077498,0,18.94182
2374692011627276288,GALAXY,STARFORMING,0.05587611,0,10.06631
2374692286505183232,GALAXY,null,0.06132466,0,19.44406
2374692561383090176,STAR,F5,-0.0005931868,0,43.11824
2374692836260997120,GALAXY,STARFORMING,0.04215863,0,20.13885
2374693111138904064,GALAXY,null,0.01670804,0,3.325867
2374693386016811008,GALAXY,null,0.4366741,0,2.783651
13097804589641783296,STAR,F3/F5V (30743),-0.0009365813,0,6.211585
13097804864519690240,QSO,BROADLINE,1.215813,0,3.604649
11742195807700670464,GALAXY,null,0.9961514,0,0.8696968
11742196082578577408,GALAXY,null,0.71027,0,1.064374
11742196357456484352,GALAXY,null,0.8908497,0,1.054222
11742197456968112128,GALAXY,null,0.9148017,0,0.9255376
11742197731846019072,GALAXY,null,1.033368,0,0.7660731
11742198556479739904,GALAXY,null,1.060434,0,0.9024086
11742198831357646848,GALAXY,null,0.8737011,0,0.8874088
11742199930869274624,GALAXY,null,0.7210066,0,1.375631
11742200205747181568,GALAXY,null,1.017023,0,0.9735811
11742201030380902400,GALAXY,null,0.8423229,0,1.110085
11742201305258809344,GALAXY,null,0.8687667,0,1.119583
11742201580136716288,GALAXY,STARFORMING,0.2550765,0,2.058785
11742201855014623232,GALAXY,null,1.070722,0,1.403118
11742202129892530176,GALAXY,null,0.7169036,0,1.847595
11742202954526251008,GALAXY,null,0.783805,0,0.9670517
11742203229404157952,GALAXY,null,0.8160939,0,0.9063639
11742203504282064896,GALAXY,null,0.8674908,0,0.7996717
11742203779159971840,GALAXY,null,0.826131,0,0.7250746
11742204603793692672,GALAXY,null,0.9535575,0,0.9636464
11742205703305320448,GALAXY,null,0.8272677,0,0.9759853
11742206527939041280,GALAXY,null,0.8607266,0,1.077366
11742206802816948224,GALAXY,null,0.8088544,0,0.7869492
11742207077694855168,GALAXY,null,0.7958876,0,0.6305882
11742207352572762112,GALAXY,null,0.8168492,0,1.01068
11742207627450669056,GALAXY,null,1.072449,0,1.409912
11742208452084389888,GALAXY,null,0.7886384,0,0.7908477
11742209001840203776,GALAXY,null,0.9348698,0,0.7409199
11742209276718110720,GALAXY,null,0.7178182,0,1.835275
11742210925985552384,GALAXY,null,0.8270373,0,1.362038
11742211200863459328,GALAXY,null,0.8014971,0,0.9144695
11742211475741366272,GALAXY,null,0.8061989,0,1.114381
646312490648496128,GALAXY,null,0.1584333,0,14.57752
646312765526403072,GALAXY,STARBURST,0.0485087,0,4.359647
646313040404310016,GALAXY,null,0.04576737,0,33.69303
646313315282216960,GALAXY,null,0.1152424,0,19.32049
646313590160123904,GALAXY,null,0.1068191,0,14.92003
646313865038030848,GALAXY,STARFORMING,0.03201616,0,29.99604
646314139915937792,QSO,BROADLINE,1.89641,0,6.307355
646314414793844736,STAR,A0,0.000349883,0,4.092726
646314689671751680,GALAXY,BROADLINE,0.1247881,0,15.46673
646314964549658624,GALAXY,null,0.1495143,0,14.36843
646315239427565568,QSO,BROADLINE,0.6260367,0,7.381809
646315514305472512,GALAXY,null,0.384679,0,3.320112
646315789183379456,GALAXY,null,0.2042799,0,11.7776
646316338939193344,QSO,BROADLINE,1.387614,0,9.425256
646316613817100288,GALAXY,null,0.1149139,0,22.34116
6531604400749959168,STAR,F0IV (81937),-0.0001957284,0,3.324544
6531604675627866112,GALAXY,null,0.2397408,0,3.429182
6531605225383680000,GALAXY,null,0.5516276,0,2.103547
6531605775139493888,GALAXY,null,0.5362581,0,2.671993
6531606324895307776,GALAXY,null,0.6755377,0,1.278524
6531606599773214720,QSO,BROADLINE,2.17413,0,5.708617
6531606874651121664,GALAXY,null,0.4675688,0,2.739372
6531607424406935552,GALAXY,null,0.5126768,0,2.718154
6531607699284842496,QSO,null,2.047899,0,2.698242
6531607974162749440,STAR,A1III (225180),0.0007142995,0,1.631912
6531608249040656384,STAR,F3/F5V (30743),0.0007238981,0,19.17741
6531608523918563328,GALAXY,null,0.6954516,0,1.8308
6531608798796470272,GALAXY,null,0.408273,0,3.470957
6531609073674377216,GALAXY,null,0.6231444,0,1.599774
6531610448063911936,STAR,M6III (148783),0.0001558449,0,0.7613023
6531611272697632768,STAR,F0II (25291),0.0003959109,0,2.023903
6531611547575539712,GALAXY,null,0.316081,0,7.418672
6531612097331353600,GALAXY,null,0.3171256,0,8.938118
6531612921965074432,GALAXY,null,0.5448165,0,2.844759
6531613471720888320,GALAXY,null,0.4963207,0,3.371019
6531614021476702208,GALAXY,null,0.4985258,0,2.838872
6531614296354609152,STAR,F0III (89025),-0.0002224294,0,3.600298
6531614571232516096,GALAXY,null,0.4953162,0,2.547547
6531614846110423040,QSO,BROADLINE,0.879032,0,3.672966
6531615395866236928,GALAXY,null,0.4754063,0,2.877764
6531615670744143872,GALAXY,null,0.4960817,0,3.119427
6531616220499957760,GALAXY,null,0.2513538,0,8.283439
6531616495377864704,GALAXY,null,0.4831738,0,2.74652
6531616770255771648,GALAXY,null,0.4931532,0,2.437922
6531617045133678592,GALAXY,null,0.5348921,0,2.702806
6531617320011585536,GALAXY,null,0.5478791,0,2.543762
6531617594889492480,STAR,WDcooler,9.189083E-06,0,8.356429
6531617869767399424,GALAXY,null,0.4963082,0,3.396143
6531618144645306368,GALAXY,null,0.7237592,0,1.595828
6531618419523213312,STAR,M4.5:III (123657),2.216832E-06,0,3.576437
6531618694401120256,GALAXY,null,0.4975108,0,2.298988
6531619519034841088,GALAXY,null,0.4986494,0,2.439164
6531619793912748032,STAR,F0V (90277),-0.0002907707,0,5.076962
6531620068790654976,GALAXY,null,0.4948973,0,2.056303
6532471915105507328,STAR,A4V (136729),0.0004274024,0,0.9806463
6532472189983414272,GALAXY,null,0.4081853,0,4.81585
6532472739739228160,GALAXY,null,0.5708238,0,1.86069
9989159195256313856,QSO,BROADLINE,1.292247,0,3.686882
9989159745012127744,STAR,Ldwarf,5.554171E-05,0,0.4763812
9989160019890034688,QSO,BROADLINE,1.649866,0,3.539382
9989160294767941632,QSO,BROADLINE,1.462902,0,2.205582
9989160569645848576,QSO,BROADLINE,1.455827,0,4.793503
9989161394279569408,GALAXY,null,0.673373,0,1.331968
9989161669157476352,GALAXY,STARBURST,0.2401547,0,2.307234
9989161944035383296,GALAXY,null,0.6766568,0,1.595193
9989162218913290240,STAR,G0Va (143761),-0.0002783594,0,4.373111
9989162493791197184,GALAXY,null,0.7488318,0,1.843145
9989162768669104128,STAR,G0Va (143761),-0.0004585357,0,2.558521
9989163043547011072,GALAXY,null,0.7758417,0,1.309069
9989163318424918016,QSO,BROADLINE,1.423676,0,1.312326
9989163868180731904,GALAXY,STARBURST,0.1779358,0,3.339134
9989164143058638848,GALAXY,null,0.5770434,0,4.319621
9989164417936545792,STAR,M5III (221615),-0.0001091574,0,1.782401
9989164692814452736,QSO,BROADLINE,1.632947,0,2.571665
9989164967692359680,QSO,BROADLINE,1.504122,0,1.704852
9989165242570266624,QSO,BROADLINE,1.647185,0,2.204463
9989165792326080512,QSO,null,0.7948666,0,1.519412
9989166616959801344,QSO,BROADLINE,1.237882,0,4.671301
9989167166715615232,QSO,BROADLINE,0.71592,0,6.763028
9989167441593522176,GALAXY,null,0.7443031,0,1.219318
9989167991349336064,QSO,BROADLINE,2.166465,0,3.096865
9989168266227243008,QSO,BROADLINE,0.8561656,0,6.142749
9989168815983056896,STAR,F3/F5V (30743),-0.0004012037,0,32.59277
9989169365738870784,QSO,null,1.609697,0,2.093101
9989169640616777728,QSO,null,0.946683,0,9.499825
9989169915494684672,QSO,BROADLINE,2.779787,0,1.842638
9989170190372591616,GALAXY,null,0.7040416,0,0.8858888
7911786164738349056,QSO,BROADLINE,2.80536,0,3.781252
7911786714494162944,GALAXY,null,0.2966652,0,1.31758
7911787264249976832,GALAXY,null,0.5859361,0,1.179836
7911787539127883776,QSO,BROADLINE,2.344423,0,2.57399
7911788088883697664,GALAXY,null,0.6514,0,1.198051
7911788363761604608,GALAXY,null,0.528551,0,1.072435
7911789738151139328,QSO,BROADLINE,1.600802,0,4.295532
7911790562784860160,STAR,G8V (101501),-0.0006750145,0,3.789952
7911790837662767104,GALAXY,null,0.1835056,0,1.481685
7911791387418580992,STAR,F0IV (81937),-0.0002860142,0,9.776258
7911791662296487936,STAR,sd:F0 (G_84-29),-0.001038107,0,3.972411
7911792212052301824,STAR,M5III (221615),-4.924906E-05,0,2.259991
7911792761808115712,GALAXY,null,0.3613564,0,0.9706759
7911793036686022656,QSO,null,2.101866,0,1.680791
7911793311563929600,QSO,null,1.325115,0,2.034379
7911793586441836544,QSO,null,2.731317,0,1.72875
7911793861319743488,STAR,K5Ve (118100),-0.000401256,0,1.900834
299533383032137728,GALAXY,null,0.06228172,0,11.70439
299533657910044672,QSO,BROADLINE,0.3253868,0,7.471069
299533932787951616,GALAXY,null,0.03673035,0,35.05378
299534207665858560,GALAXY,null,0.2719066,0,6.814301
299534757421672448,GALAXY,null,0.08990419,0,17.48775
299535032299579392,GALAXY,null,0.06296081,0,23.52899
299535307177486336,GALAXY,null,0.09139155,0,17.95641
299535582055393280,GALAXY,STARFORMING,0.06740563,0,23.74206
299535856933300224,GALAXY,null,0.06335986,0,34.94787
299536131811207168,GALAXY,null,0.3691974,0,3.082768
299536406689114112,GALAXY,null,0.09155686,0,13.81954
299536681567021056,GALAXY,STARFORMING,0.0215799,0,9.802238
299536956444928000,STAR,K5,0.000385456,0,3.319928
299537231322834944,GALAXY,BROADLINE,0.02160817,0,41.37398
299537506200741888,GALAXY,null,0.1255432,0,6.760498
299537781078648832,GALAXY,null,0.1254106,0,9.948656
299538055956555776,GALAXY,null,0.0632066,0,23.36213
299538330834462720,GALAXY,null,0.1240625,0,11.47216
299538605712369664,GALAXY,STARFORMING,0.1261984,0,9.893129
299538880590276608,GALAXY,null,0.0630479,0,21.13386
299539155468183552,GALAXY,null,0.09773864,0,23.6932
299539430346090496,GALAXY,null,0.5171112,0,2.2945
299539705223997440,GALAXY,null,0.1451134,0,13.08056
299539980101904384,GALAXY,null,0.1270235,0,21.99423
299540254979811328,GALAXY,STARFORMING,0.2031962,0,7.898096
299540529857718272,GALAXY,null,0.09798842,0,14.10906
299540804735625216,STAR,F9,0.0003758192,0,25.90135
299541354491439104,GALAXY,STARFORMING,0.09099656,0,11.22874
299541904247252992,GALAXY,null,0.1258195,0,14.8616
5139850541405591552,GALAXY,null,0.5096697,0,2.775066
5139850816283498496,QSO,BROADLINE,2.764602,0,2.417557
5139851091161405440,GALAXY,null,0.5930467,0,1.583979
5139851366039312384,GALAXY,null,0.4319549,0,4.216871
5139851640917219328,GALAXY,null,0.4460644,0,3.307896
5139851915795126272,STAR,F6V (16673),-6.87565E-05,0,13.00533
5139852190673033216,GALAXY,null,0.5694524,0,1.837279
5139852465550940160,GALAXY,null,0.4559307,0,3.527752
5139852740428847104,GALAXY,null,0.452353,0,2.918164
5139853290184660992,GALAXY,null,0.4765997,0,3.120221
5139853565062567936,STAR,F3/F5V (30743),-0.0002954389,0,2.200494
5139853839940474880,GALAXY,null,0.6503801,0,1.905375
5139854114818381824,STAR,F0II (25291),-0.0003920237,0,4.056141
5139854389696288768,GALAXY,null,0.5686412,0,2.067956
5139854664574195712,GALAXY,null,0.5115144,0,1.866377
5139854939452102656,GALAXY,null,0.5130031,0,2.199191
5139855489207916544,GALAXY,null,0.6249719,0,1.958702
5139855764085823488,GALAXY,null,0.2474732,0,3.948186
5139856038963730432,GALAXY,null,0.5792921,0,1.559362
5139856588719544320,GALAXY,null,0.5411625,0,2.214525
5139856863597451264,STAR,F3/F5V (30743),0.0001076823,0,33.90108
5139857138475358208,GALAXY,null,0.6560174,0,2.900328
5139857413353265152,GALAXY,null,0.6447381,0,2.347464
5139857688231172096,GALAXY,null,0.5135735,0,2.225585
5139857963109079040,QSO,BROADLINE,2.332389,0,10.58288
5139858237986985984,GALAXY,null,0.3937365,0,4.38833
5139858787742799872,GALAXY,null,0.508445,0,2.310366
5139859062620706816,GALAXY,null,0.6263924,0,1.643886
5139859337498613760,GALAXY,null,0.478581,0,2.749339
5139859612376520704,GALAXY,STARFORMING,0.007616104,0,30.18622
5139859887254427648,GALAXY,null,0.5084487,0,2.325096
5139860162132334592,QSO,BROADLINE,0.638702,0,5.009061
5139860437010241536,GALAXY,null,0.4697184,0,2.432956
5139860711888148480,QSO,BROADLINE,2.275847,0,6.354302
5139860986766055424,GALAXY,null,0.4850474,0,2.524321
5139861261643962368,GALAXY,null,0.5088561,0,2.71395
5139861536521869312,GALAXY,null,0.5074732,0,2.547555
5139861811399776256,GALAXY,null,0.4852235,0,2.659685
5139862086277683200,GALAXY,null,0.439183,0,2.477175
5139862361155590144,QSO,BROADLINE,2.591713,0,2.16356
5139862636033497088,GALAXY,null,0.4547975,0,3.943928
5139863185789310976,GALAXY,null,0.4673856,0,3.83333
5139863735545124864,GALAXY,null,0.4695592,0,3.157855
5139864010423031808,GALAXY,null,0.3640713,0,5.628844
5139864285300938752,GALAXY,null,0.4546029,0,2.443111
5139864560178845696,GALAXY,null,0.8378302,0,1.672266
5139864835056752640,GALAXY,null,0.5440935,0,2.242721
5139865109934659584,GALAXY,null,0.390673,0,4.991272
5139865384812566528,GALAXY,null,0.4833217,0,2.706625
5139865659690473472,QSO,BROADLINE,2.503422,0,1.577772
5139865934568380416,GALAXY,null,0.5455393,0,1.703693
5139866209446287360,GALAXY,null,0.3420458,0,6.943307
5139866759202101248,GALAXY,null,0.4320869,0,3.837071
5139867034080008192,GALAXY,null,0.5201101,0,2.794948
5139867308957915136,STAR,F3/F5V (30743),-0.0003038717,0,27.15429
5139867583835822080,GALAXY,null,0.519735,0,2.2981
5139867858713729024,QSO,null,3.322458,0,9.971704
2721380952126285824,STAR,WD,-0.0004356268,0,18.76182
2721381501882099712,STAR,F9,-0.0001532486,0,15.32255
2721383151149541376,STAR,A0,-0.0004082535,0,29.33784
2721383426027448320,STAR,G0,-0.0002246986,0,10.40943
2721383700905355264,STAR,F9,-3.928997E-05,0,61.36556
2721383975783262208,STAR,F9,-4.609575E-05,0,60.94484
2721384250661169152,STAR,A0p,-2.470817E-05,0,13.49821
2721384525539076096,STAR,A0,-0.0002391732,0,13.79459
2721384800416983040,STAR,K3,-0.0001662865,0,18.16791
2721385075294889984,STAR,F9,-0.000199433,0,8.731638
2721385350172796928,STAR,G0,-0.0001379669,0,23.95703
2721385625050703872,STAR,F9,8.294553E-06,0,14.77287
2721385899928610816,STAR,A0,-0.0002530682,0,10.35828
2721386174806517760,STAR,A0,-0.0001057668,0,6.622078
2721386449684424704,STAR,A0,-0.0002827187,0,16.50216
2721386724562331648,STAR,G0,-0.0002691472,0,20.0252
2721386999440238592,QSO,null,1.056085,0,7.279467
2721387274318145536,STAR,F9,-0.0001916563,0,24.49215
2721387549196052480,STAR,A0,-0.0002383479,0,6.911514
9989170465250498560,QSO,BROADLINE,2.028562,0,11.32926
9989170740128405504,QSO,BROADLINE,1.313066,0,8.460929
9989171015006312448,STAR,F3/F5V (30743),0.0002772096,0,4.27189
9989171289884219392,QSO,BROADLINE,1.077005,0,3.803424
9989171564762126336,QSO,null,1.23126,0,2.593947
9989171839640033280,GALAXY,null,0.7404377,0,1.187333
9989172114517940224,QSO,null,0.8789523,0,2.626706
9989172389395847168,STAR,M1 (204445),-1.299256E-05,0,2.962379
9989172939151661056,QSO,null,1.418636,0,1.345914
9989173214029568000,QSO,null,2.132929,0,1.367327
9989173488907474944,QSO,null,1.149201,0,3.379588
9989173763785381888,QSO,BROADLINE,1.512213,0,2.318039
9989174038663288832,GALAXY,null,0.571903,0,1.777865
9989174588419102720,GALAXY,null,0.951408,0,0.5176147
9989174863297009664,GALAXY,null,0.1032311,0,1.609209
9989175138174916608,GALAXY,null,0.6932782,0,0.8388315
